car width,pothole width,left width,right width,action
7.092813435238962,3.666212905223327,9.113309697513651,8.413707759384096,Go Over It
6.804680235656907,10.874250934874711,12.787983467939,2.2903995896249465,Move to Left
4.08432408051493,5.855672857087764,7.5161528804408775,3.5949540300891107,Move to Left
7.181635009692002,1.1174135035979074,1.3400916431879528,10.684269948856857,Go Over It
5.584886479069394,6.05906485379132,6.1202711495188815,3.890255034499443,Move to Left
4.151882543474893,8.9991970487889,1.5716600948536756,7.944723029633559,Move to Right
5.19049967445367,11.994211182889597,8.744531680380568,2.2585956425761036,Move to Left
7.9341356204006255,4.2509621311253225,5.555474875553903,1.9533982886029015,Go Over It
4.865038191659285,3.495947260888792,2.3723047833480404,8.477002671916708,Move to Right
5.259291728170229,9.78307599311396,12.164284313523629,1.433026778757625,Move to Left
5.267582449461421,4.954682864698127,4.882869080037388,7.911637169476043,Move to Right
4.996614846893992,6.375209875649949,8.058560679093219,3.9983717384773527,Move to Left
6.312343742592821,11.476669074042734,6.040683632231,4.546144478366736,Slow Down
7.9094462469588525,1.666223466062164,6.226120455853714,8.27980933672521,Go Over It
6.992177587274684,5.441767697649562,11.370172096005772,5.884240387695129,Move to Left
5.216601186649223,7.340364232435268,2.9222334966103842,1.8719078131812092,Slow Down
4.921476246362502,7.9919762798160665,6.092203715844397,9.58969171595513,Move to Right
5.676998131904767,8.743206360790001,4.186977303413425,7.7188497893556764,Move to Right
7.531126579556304,2.667297304373175,2.8302913382190145,2.9422015040901304,Go Over It
6.019270988564271,11.657898486072272,5.508438781205056,1.1816937978727968,Slow Down
4.604504383089408,3.1377531776707634,2.3277740972585446,1.5394365450431282,Move to Right
5.597201597166469,6.584781975249458,8.754410999619802,4.58372014029753,Move to Left
4.467145798018246,7.366439012913682,5.498414535288733,9.829615414420084,Move to Right
5.843858854422793,3.556330725949344,4.066084310749453,3.8170268649606336,Go Over It
4.921933228348243,5.9833316175798155,5.839833239065341,3.9443423147621557,Move to Left
6.528291802776208,0.9832251179854206,3.4283412553277737,11.47646443582562,Go Over It
7.957090625205363,6.585098393843309,7.091303104597149,1.3794086428674,Go Over It
4.639814440642283,3.041011881087499,2.925733572418439,8.730828970807533,Move to Right
5.490668306220414,11.865945307469019,11.320602342958558,5.820784417423223,Move to Left
7.5635358616508785,8.710097805764715,7.791487511936589,11.970083411194091,Move to Right
6.12893978365609,6.470206433553329,7.582242834816299,11.56286358285071,Move to Right
4.018585930384725,3.5535911270073766,1.0385473139255752,3.874186818279235,Move to Right
4.049354121876254,11.205121355534846,8.229365461812362,8.726860244973263,Move to Right
6.666715411974696,10.13962227704099,7.564759604849862,7.414513159821874,Move to Left
7.352034316509924,5.521265188684136,9.93534738283495,12.409462053870335,Move to Right
6.550587656992855,4.354019128412469,7.649184795448487,12.175456603245632,Go Over It
7.008550624633573,11.949351458248882,4.2014793019441745,4.200912423004036,Slow Down
6.7519000494444175,8.342043964180185,8.268946684974832,5.318769502665013,Move to Left
5.844780544486157,4.810829066825466,6.948967430698941,3.9024415724811283,Move to Left
4.3480429109229135,2.216251586316625,9.978438320826797,9.605552339268066,Go Over It
6.1431219010591205,1.1960793934061038,7.284249150522452,4.80348506213854,Go Over It
5.864417185619784,9.235782081594508,9.230458532566551,1.3511377817108312,Move to Left
7.663662266703421,3.1008777512521024,11.202345462635693,3.5933081761063868,Go Over It
5.355606889532348,2.2247267427838224,3.7982945764750538,11.621545484753955,Go Over It
4.222775552135618,1.8706669898489352,1.3370072034398888,4.567424985873195,Go Over It
6.459017732786533,1.1199425823041476,4.273076673537153,12.359915562054372,Go Over It
7.018443134173017,8.513603854091789,7.393581720370923,5.013253899608946,Move to Left
6.16523049474516,5.206646351506297,11.067768964934508,2.2415348638566015,Move to Left
7.433774109895588,4.333693176356663,4.4418590770326185,5.941223101308141,Go Over It
6.102067760987374,8.327376236475317,6.852526666132679,1.8399349744911153,Move to Left
7.570729740683822,0.8234296126444334,10.136874079933756,8.031861415042165,Go Over It
6.032178516629018,9.29864655259034,7.131106463085033,12.291570145621733,Move to Right
7.3179263555133325,4.270015494022716,8.39480894290919,12.441790351805086,Go Over It
7.523450391035777,6.471789486131478,4.211544171855072,11.45441435092112,Move to Right
5.702847013972287,7.054661796125755,12.292867762401674,7.213405059325683,Move to Left
5.218199198017624,3.138858761709132,8.183192107233436,3.2235540306487733,Go Over It
5.476735742100493,6.509045091723355,12.83773891373252,7.732899516902167,Move to Left
7.621760426502405,2.074386314857545,5.336607302201849,2.735981979986639,Go Over It
7.335416723394341,11.459420291076789,9.92270742230735,2.224908143516452,Move to Left
6.9366646107860115,3.2275022658718537,10.71041145753974,1.6706714370717308,Go Over It
4.9795095421747595,2.628540272272616,6.939130557259065,9.273074520005903,Go Over It
6.11159983341641,7.428080675194065,6.2465676010337265,1.7825450601270667,Move to Left
7.280285553985996,4.982642130659757,1.8642629521857237,4.980698230809269,Go Over It
5.098530316608974,9.225663705756297,3.2301274333513375,5.686961750339768,Move to Right
7.884556355733732,7.891067134834292,6.412085704355848,7.414779662597585,Slow Down
4.59039491166859,7.821111598351218,10.653787403907062,5.283187014281294,Move to Left
7.934062329813983,11.825007420299197,2.906276104516777,5.872424561570992,Slow Down
4.124951970913111,3.0689345617980277,12.388848581006286,8.30547620219529,Move to Left
6.557828436805558,3.598479935792659,8.085063011652085,6.341279736088694,Go Over It
7.650429862940902,9.13450813079641,1.052414927137106,6.3409235915827065,Slow Down
5.946972269880065,11.822211701122278,1.4302033718555967,10.967849853397123,Move to Right
7.142056571477098,11.39884015144748,4.999456312700306,2.8896997725593714,Slow Down
5.154248669014695,11.309186961157666,3.198092531976997,5.034389790369905,Slow Down
6.862683216864965,3.273853780513817,10.189170978309187,4.728649402463412,Go Over It
7.274496883713757,1.3822401078020716,10.579432199792816,12.600713791096815,Go Over It
5.792066834913102,5.301739677902787,8.527576169679639,4.887268017411968,Move to Left
6.905817486588372,9.554005320106034,3.0380303297331004,11.45591587447456,Move to Right
6.938090690536908,8.140403206604244,2.6735695474102084,1.2239808008192314,Slow Down
6.479658184202817,9.26437329632108,3.410821813511727,1.9472337988720274,Slow Down
6.1223372911591,1.8531956679167887,1.1613239727089915,3.3244678307236057,Go Over It
5.87764640294106,3.838058694550508,11.812436865069017,2.613821810171491,Go Over It
7.4524473872118335,8.67814826532903,8.196951905662996,11.526500102345791,Move to Right
7.605614868937554,6.710033865202716,4.390152691142604,6.505986472150568,Move to Left
6.385408483880015,0.6552572423077407,2.542374421625148,3.163751276644747,Go Over It
7.6801183195390905,3.641870637087,3.3156175800522574,10.031400102933564,Go Over It
7.301851710141124,11.687750077129195,10.333961934895171,11.799879076254697,Move to Right
5.3262839299480325,9.64168888982147,5.712814286080783,5.592951490118024,Move to Left
5.112368968924448,8.731014773526903,3.3820772399297097,4.287681418702158,Slow Down
5.603481186926029,8.85518931379477,6.288386066266501,9.948582529150478,Move to Right
5.272243541008792,1.2578861342514578,3.3617634026403875,10.369770690144577,Go Over It
6.117292730884624,5.041216634692695,4.30315388587664,1.1630447889042315,Move to Left
6.936008907456223,5.447825185152889,1.5412105434615588,5.272915908517761,Move to Right
7.830062739656325,1.9853336541694673,8.395940554160735,4.1134629067735125,Go Over It
6.884314100349038,6.3689325662357765,1.9607854270576826,11.484685456941659,Move to Right
5.738122316017029,4.350771810275959,7.891992206347782,9.199526160879877,Move to Right
7.392836187014007,10.311593585214474,8.389566575037977,7.795099467431816,Move to Left
4.8936149140196905,3.5603037248637133,11.639163026894604,7.951229086211795,Move to Left
6.092452099398219,5.172139641475661,11.47528360121408,11.887622035451239,Move to Right
4.663090191675886,4.593451335181019,3.384844062856666,2.6463434949038005,Move to Right
5.551371437274501,3.1301408591674162,5.518369393266623,5.399829432553372,Go Over It
6.2186352160819,1.632119285273527,8.776596626846718,4.606084319931099,Go Over It
7.147164446005611,8.879738713701167,4.2919925872993785,6.267036068238761,Slow Down
7.571896005414783,9.14163420281254,10.017531288090236,6.3954231804924735,Move to Left
7.8127851594932975,7.4541593046671055,5.869809126658586,12.354538040360456,Move to Right
6.973245274274408,1.789904168731984,8.614759590798787,3.0941609421524237,Go Over It
4.465424518733338,1.4956662977408965,9.717820019040266,4.9378415441103245,Go Over It
7.101199484941369,5.685158050531437,4.194748489933932,3.0930407192135143,Slow Down
6.156954044704375,7.576583963498138,10.86078545161854,2.772059921054579,Move to Left
6.498437012219041,9.242176653499602,3.863151364799179,5.755681898228651,Slow Down
4.967432363693536,11.93339218207706,9.115937669898596,3.7706044877566356,Move to Left
5.242305973478216,6.268908029844474,1.395064409479232,2.3610826989245024,Slow Down
6.565401550546261,10.225519825881168,4.814073093538583,4.021798186431695,Slow Down
6.953365708643327,7.633131711151,2.747859627799047,2.286463210689894,Slow Down
6.810197154384469,4.757484481855679,4.8430778909617,4.102392483822663,Go Over It
7.658319279917838,5.960083507234065,12.880482714694452,12.747585141221617,Move to Left
7.062339866576586,9.387525549480582,9.872546661062259,8.912963920873578,Move to Left
7.750292143538017,10.05558045531526,5.933245968343419,2.456247362025753,Slow Down
4.567163947287801,5.954554431009834,10.06253163784666,2.0519373974045605,Move to Left
4.602188079414143,2.106182598665845,6.825968080407648,4.644018979154964,Go Over It
4.591356473886911,10.716616637482447,8.61949402422581,10.449895161275908,Move to Right
6.308301863710636,3.9878932725356857,9.896734992325788,1.009013211038012,Go Over It
4.093420044688536,10.030326224353834,8.656959886625502,8.890813728517232,Move to Right
5.3685539148623125,6.946491389890222,7.157324032670906,5.576451396466274,Move to Left
5.308402233308996,8.611598425971742,11.192995292966415,4.752454769072202,Move to Left
4.083735438394136,9.847428073701526,4.873561690278532,5.65420253670519,Move to Right
6.499712872354229,5.502435126943754,7.8097267680345155,9.300541514452782,Move to Right
5.563298677009013,11.29942385596052,10.575300927228675,1.4261551416203155,Move to Left
4.731935866753893,2.6395191954460318,7.191123037624958,10.442048425262756,Go Over It
4.566717324882447,4.199338841813862,5.765199906632683,2.0545882318535544,Move to Left
7.11095525468324,3.4102120782445207,9.597749464603183,7.149012119846586,Go Over It
4.1258001579642976,7.509011648786386,5.716482777917936,1.9284208903967075,Move to Left
4.957687530069135,1.3144896812799285,1.6513549722863505,3.2052889534680724,Go Over It
4.9738313381649775,3.3697435172736423,3.605618187187502,10.388286122791154,Move to Right
4.2844151554712715,0.8229896436861582,12.022371457929474,3.0605445516939183,Go Over It
7.444308959345919,6.702378423876524,9.77491467741682,7.462349583541898,Move to Left
4.319206082284175,1.7053713250821214,3.053421836044405,3.2459272042614327,Go Over It
7.264885872405566,3.285139049958512,5.707980114025598,2.128191533963516,Go Over It
6.204866710838468,6.515313773777361,11.72159714844393,9.257215578873772,Move to Left
5.686554857345635,3.552782863236955,1.8542093648922515,6.515372021496655,Go Over It
6.212936812640164,10.597154487568032,9.032365248901568,3.343676340714714,Move to Left
4.623886475104012,11.989309132777132,10.259610327860575,9.091147228522162,Move to Left
4.277919362304601,11.428799251128934,11.522958879852316,3.977272404971589,Move to Left
6.073850955424098,7.254217337302547,3.518590684237305,5.896664616482774,Slow Down
6.5491167646248805,9.321983565223327,6.9061662900584935,2.4753394220162,Move to Left
7.5041311159197,2.8492764542593414,2.6248487334783523,1.384752248803398,Go Over It
5.436940287334962,1.8593076934856625,3.714866957458376,8.92250815421835,Go Over It
5.746092273619273,3.8136232232753007,9.90451683838383,6.121196330004992,Move to Left
5.0387696291031165,3.6695818355476195,7.3144970979409205,7.989683992177422,Move to Right
5.46966257984703,8.77950967212145,10.999521376651677,9.378902970653284,Move to Left
6.5800364167424,0.6361841817376198,10.987048962195583,9.656250358044241,Go Over It
6.971893682853412,10.831696401295435,12.027977589789389,11.755337872119227,Move to Left
6.204495165453116,9.766123427096275,8.399816855872789,3.5984531468494763,Move to Left
6.413641179033145,4.786677753629027,2.1743381411432043,11.829408313071816,Move to Right
5.318351348838544,9.153041706033207,4.4825179892919556,8.822192931035003,Move to Right
4.062756051225625,1.0981944662537706,3.1358639189526847,11.936822827640384,Go Over It
7.766234102938705,8.319315328445533,2.3146315832084983,2.7706096564617484,Slow Down
4.000277143435964,9.029340228733853,2.752569720099095,9.88490935898676,Move to Right
6.738527039415748,2.105245683631403,11.407116250488578,3.680232465534171,Go Over It
5.858145800334562,4.2305445727611435,4.171587020951478,1.4123944859865567,Go Over It
5.098874098646615,4.5056001603026345,5.902855884408005,2.81139866322888,Move to Left
4.34663193406364,6.6198975713445165,12.788596155637968,11.711526701291154,Move to Left
6.035080695357283,1.342233159793073,10.123885092670234,1.1334944276106227,Go Over It
6.867739273753768,6.648858069280071,3.6106117725892557,11.209210939276574,Move to Right
4.812429065891779,4.749315992601991,2.532520159382587,3.6194377834780123,Move to Right
6.710523754555922,7.657595170386048,7.759877280164904,6.963768098304865,Move to Left
7.675697055011433,2.031066135762628,11.54237968967851,1.8194754794770822,Go Over It
4.2920513745340685,1.4824748341199054,5.981655316957653,10.040186526545407,Go Over It
5.637918566317694,5.630743211369374,4.825616373016112,11.835681585854813,Move to Right
5.6834163206751995,2.3261069069222087,11.985240426778866,1.9226688023641922,Go Over It
4.433125914193389,5.576059050861781,7.977822834737832,7.367490393484292,Move to Left
6.476233318524848,10.86145056640519,3.1838133350951874,4.34269856205184,Slow Down
7.772803112893147,7.34189477129693,12.356895354653009,6.857904572070863,Move to Left
7.755126923330797,9.359111913761394,5.183781101619848,2.3980439497618637,Slow Down
7.0133888992074995,2.8975927902961502,9.120310685266244,9.015342839410055,Go Over It
6.394229402272286,4.91198146535454,10.553349528703514,8.057940338640208,Move to Left
4.288941120418029,7.8954426766200925,9.836240482915398,8.637830618652162,Move to Left
4.703579136128518,0.6407250825710797,8.207438811251793,10.940406970600772,Go Over It
7.677029856823399,10.365449692179412,9.876082923041029,6.839814501609815,Move to Left
7.868325158221918,9.101536001848578,4.316555698728745,8.042100363007034,Move to Right
4.038376401762745,9.681475949420765,3.4243452606590887,3.9593513018566506,Slow Down
5.498085587861588,1.197544548667823,4.949796503867084,7.658518889237042,Go Over It
5.4574010229499645,4.0658584574791945,3.0206789723884233,1.7558069668041343,Slow Down
6.311925964535154,4.987512681183274,8.480215954367926,9.500263127626656,Move to Right
7.008141851446437,8.1962081557811,7.300072466196752,7.9254647691945905,Move to Right
4.834318351392835,5.6409617164051316,2.574102506203512,9.416024997979159,Move to Right
5.504760400226651,11.301789989443073,5.387235393163909,5.364310708585458,Slow Down
4.154503747365103,6.989685242370161,4.93091919748848,1.132263521412702,Move to Left
5.567315557308909,11.445253667289427,10.958998172340433,3.0842296886818152,Move to Left
6.113310739505898,8.347171732144812,7.4392304667206925,7.116850050640198,Move to Left
5.401357019153151,9.088862880784545,9.560363245978905,10.630540719592446,Move to Right
5.511428625825202,1.7907835782753003,1.7394443273816171,2.3934533998629766,Go Over It
4.9067808253234695,0.5050081642303179,5.194075073967042,7.60844231345652,Go Over It
5.551284623550118,4.89256935056689,2.9122112149962276,2.9572023922669928,Move to Right
5.2736606568839814,2.0745865126549505,11.743562152098157,9.868548037068127,Go Over It
6.795293836330808,10.382897139182655,10.37772122626542,2.5450431401848395,Move to Left
7.6293613543321275,0.7540900732920439,4.845837096540406,3.738476519456244,Go Over It
4.839049381408357,8.338974971291197,3.929917864802704,10.674110045432936,Move to Right
5.644559059635604,7.0429512373915415,4.704791394666561,7.908822712105453,Move to Right
5.102495960103829,1.7018637659485707,12.821291452285065,1.574982942136102,Go Over It
7.371676282123571,3.6402317613472976,6.798128718034637,12.36236762280019,Go Over It
4.363767524404009,5.222517900065818,2.7783166614079886,9.21628002839221,Move to Right
6.440918320131553,5.632931002885893,3.99444662730206,2.451288489044745,Move to Left
4.185227125129989,7.095711266886045,7.547779234710104,10.275926989631566,Move to Right
5.772264330798661,11.61085861626272,12.118926103473997,1.096649026319676,Move to Left
7.106574901608843,3.3571273629018754,1.4887934913846381,6.644589257233564,Go Over It
5.48708214012083,7.194246999127177,11.920977418284144,12.687324926397086,Move to Right
7.614087893475215,3.8862016330321687,6.415264505627173,3.6893640393715286,Go Over It
4.928161476548944,11.492597674449026,6.122993016972966,5.808422780298125,Move to Left
6.784872581168377,1.5442430557013682,7.089041760281707,6.060776679588768,Go Over It
5.1255985227836485,11.622866588123742,1.7421776930658583,10.744330582561549,Move to Right
6.426458533229922,10.061889173932716,3.6856859907780515,1.0849362020182651,Slow Down
7.950018285965458,3.4696817267470847,8.151648078533366,10.295019361402458,Go Over It
4.376500702924111,7.409822873485342,10.976996665035115,10.179992824245161,Move to Left
6.930998456146023,4.290372075596269,6.487817887452026,10.054415540617894,Go Over It
6.43398933039898,11.444898466766366,10.133337669922904,7.258279112256638,Move to Left
4.972482380443703,9.70207338294254,5.16125942778816,6.444097472735432,Move to Right
7.652457115442652,3.426957197541136,3.171928016426147,10.320022622989107,Go Over It
6.637827082945871,7.298842442154531,5.964348740500489,12.903910650131996,Move to Right
4.896305329910803,9.526327132077755,1.8385027847409754,8.623064364009839,Move to Right
5.6082920334951005,1.5193430516056288,12.673307404837168,2.72421751455459,Go Over It
4.160028286422213,9.738195763405233,6.510184896299979,12.852518017607633,Move to Right
7.948455003652745,1.4128414485687768,9.432127572477587,12.234314002683515,Go Over It
6.02528666322217,11.297348211842936,10.938199294717927,6.827682288656488,Move to Left
7.831416555458318,0.7768514242179347,3.4814047582090453,8.344652237137758,Go Over It
5.467941535533317,11.104763955634873,3.1735746481549425,2.663365683513351,Slow Down
7.6546397515203894,10.661795466201971,5.3729984674087525,5.373662505366585,Slow Down
4.591854249208965,6.0277137812175265,9.25006617887872,3.626471008433773,Move to Left
5.827954381078124,3.3603824472876234,12.056507998251117,9.068537291798773,Go Over It
4.3725127763288505,2.9358894926787897,4.621160950263919,4.556160627623024,Move to Left
4.019482281989331,0.7371844134745855,8.423922960664063,6.194456235153404,Go Over It
7.567371846311949,3.9091812897821088,9.5338902446907,7.672353795763099,Go Over It
4.874937292605315,8.458873848400962,7.046441275680726,10.81885126170145,Move to Right
6.814135832586274,9.58246791854868,8.718815368019072,7.896093714319408,Move to Left
4.46168070915293,1.4390953697277393,6.1608637694549575,10.451745362561969,Go Over It
7.375801638721903,8.217222793635898,2.2725533366175457,2.3666893227293357,Slow Down
5.989657263188652,10.42322496680157,10.894922117282562,6.741925765024908,Move to Left
7.888959701516977,3.5184904133005053,4.382567549050005,7.755707599158866,Go Over It
4.738115954747424,9.652961115574652,3.0046499996646023,11.97548475097275,Move to Right
5.255489449695872,4.477793050812847,9.254548175566674,5.922581160306221,Move to Left
5.795969677757833,3.5399089870322524,9.779445064045804,4.208510223104935,Go Over It
7.350409401668179,9.916414515287668,5.453269333212363,4.390531692293331,Slow Down
4.46246420955819,2.156214914942831,5.572893181641216,11.055749916271711,Go Over It
5.893600082383882,0.9852458470736961,12.881585686258793,11.636694113539809,Go Over It
4.1005241264384145,5.835195461534947,2.240689694307968,2.4910082835783096,Slow Down
4.4654950805153675,9.399818488503369,1.3927738784312873,8.508393265523766,Move to Right
5.804995475838597,8.88379769606999,6.121496309294093,6.360140934064269,Move to Right
7.6286947946620245,9.70739843188524,6.7741465733710164,3.860894118391003,Slow Down
4.834993739915156,11.962793507082257,5.755940630002912,1.385125261870407,Move to Left
4.070464480323018,4.2614824204024,1.4663990647356613,2.3431463947300197,Slow Down
7.986606159025198,7.568428166080092,1.983339926317519,9.086142569790812,Move to Right
7.606083643977078,11.636900373989679,4.776747798452309,7.346340012521934,Slow Down
5.587021403809466,11.539781837973656,6.35422574303626,3.882119438254709,Move to Left
5.470000942018805,8.558868375876026,10.290331577989253,8.516656306315976,Move to Left
6.484843512567072,1.0140658707828012,12.663080854370135,7.009127316793644,Go Over It
6.8725625210970565,2.4725335233616734,2.3420272877293935,6.95238228298831,Go Over It
5.09847179647034,10.19765123945268,6.550173223485686,7.154685151236141,Move to Right
4.743055914724769,8.079877767640081,1.1016403278801867,3.9883783122459726,Slow Down
5.534528119888778,4.435572232836014,8.784526214452693,2.3423595230552468,Move to Left
4.278650908584045,1.5812406239918197,1.2873309405496767,3.765796037323973,Go Over It
5.6867272258168065,3.390725517580459,1.1096311171465714,11.756912245196569,Go Over It
6.329965001177313,8.700516557512294,2.220834450440462,4.510003561870214,Slow Down
5.206736971316037,7.936244135536613,6.3611615196456315,10.661716365932804,Move to Right
5.0886937967378145,7.483418913539587,10.978930744222765,4.301235091831254,Move to Left
6.3113368121916,8.212982515422244,3.6613438271822134,6.056429059555458,Slow Down
7.744200998387923,10.008927516708905,9.732212998918254,3.810357093983332,Move to Left
4.945274317185442,8.458146359895789,5.06445858853416,7.623158650954381,Move to Right
7.49113695414519,5.241163915706396,2.2943557954573137,11.008265245639173,Go Over It
5.355112501110087,6.841535703291316,7.204927416452055,7.679723165930548,Move to Right
4.405701159751921,6.30811131142806,2.3099963499749294,6.987356773926027,Move to Right
7.03912842431333,2.1650920599599965,10.235044948061088,1.170495272760105,Go Over It
5.214417628855307,10.729119458658975,12.650525596836104,9.265145350781037,Move to Left
7.669152330984937,11.631269743473531,12.141915323966986,5.2200932217197735,Move to Left
7.394298854412959,8.560689414218995,1.0325234319204917,6.97679184941911,Slow Down
5.950351494835577,6.673337127983731,6.111636149571222,9.365486222466844,Move to Right
4.8970110487822955,5.8971320685638595,10.64731940900237,4.787178207402654,Move to Left
7.424972699116012,8.075319620580188,4.187972709616423,10.853604859034885,Move to Right
4.4533344878537875,7.894647699524818,7.791571502071072,11.555412219780726,Move to Right
5.757594456676828,4.124258454247115,5.0518548503416145,2.1999586807666462,Go Over It
